0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.014721658,0.0011842268,0.6090237,0.52161527,0.9872127,1.0,0.6386519,0.5489561,0.5357862,0.41575366,0.35864744,0.41038874,0.43989182,0.36334208
1.5103492,0.0069858637,0.00076878676,0.47063822,0.32039848,1.0,0.775087,0.5572466,0.51063836,0.6501937,0.3201435,0.30056167,0.33991894,0.33193555,0.32507154
1.0914993,0.0056094313,0.00073525286,0.35666466,0.31704944,1.0,0.5401595,0.4981201,0.42932832,0.8388153,0.35817772,0.3621716,0.32523254,0.27954718,0.33022597
0.85719854,0.0064598992,0.0010184848,0.34947783,0.68107325,1.0,0.35128635,0.43397683,0.61540335,0.91029966,0.3659799,0.33628488,0.37890235,0.2814509,0.3285118
3.1156363,0.012196486,0.0025674258,0.4303124,1.0,0.5622289,0.2562943,0.19809677,0.35278603,0.27260098,0.23354432,0.29763225,0.26436642,0.23277369,0.29512733
3.6107717,0.031676523,0.008653875,0.91903716,1.0,0.4997621,0.3918343,0.4837718,0.31248942,0.33153364,0.6442454,0.56305206,0.3440919,0.38594636,0.47329223
28.121796,0.051129434,0.02311988,0.37230536,0.36416188,0.349603,0.3557196,0.42348763,0.25227916,0.43027195,1.0,0.4230122,0.2707416,0.28816116,0.29005167
3.60747,0.00940359,0.005642701,0.40635443,0.35002548,0.4489089,1.0,0.5053857,0.2623634,0.7129451,0.7439405,0.24620114,0.36588326,0.35649014,0.66579497
0.6259817,0.0058541517,0.004218359,0.5923926,0.19425577,0.25797242,1.0,0.64313936,0.1505174,0.4382015,0.39308113,0.19180676,0.22256337,0.12481812,0.49707496
6.408987,0.011061965,0.009371861,0.73498255,0.3144829,0.3478423,0.81867236,0.57997406,0.4605606,1.0,0.60862726,0.22296956,0.32728156,0.2650555,0.73762953
22.981428,0.034056593,0.028368121,1.0,0.893813,0.8471974,0.92559195,0.6478764,0.6945337,0.8687356,0.7425417,0.6977324,0.6123316,0.67229325,0.94396156
2.9804997,0.021110315,0.019887067,0.82460624,1.0,0.6387031,0.47653028,0.4911846,0.6519013,0.7384807,0.5759081,0.53701675,0.45151454,0.2770256,0.41728467
