0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.0157753,0.017876174,0.32957536,0.2742165,0.39676198,0.34466094,0.23048493,0.4520762,1.0,0.6896495,0.51341003,0.56412363,0.36915472,0.5259557
1.7779832,0.021032738,0.027061403,0.2610052,0.2966937,0.34932706,0.2615886,0.15556534,0.32976726,1.0,0.7769096,0.3513481,0.37920162,0.26561618,0.6025552
0.87520456,0.029789215,0.039029796,0.2983033,0.32585773,0.35010374,0.25200087,0.14714067,0.32054582,1.0,0.82024705,0.3707491,0.4082055,0.24324639,0.6450216
2.4649234,0.0357084,0.044245932,0.28153166,0.25664127,0.4139733,0.3949916,0.3166598,0.38892877,1.0,0.84052056,0.4676407,0.5354141,0.41208163,0.70354086
2.200186,0.033094376,0.034494366,0.4611247,0.4198123,0.39444688,0.39961487,0.45195374,0.40106693,0.90752524,0.7507351,0.5132295,0.51437557,0.55645627,1.0
0.7580135,0.024353571,0.021587916,0.55693513,0.48997003,0.38264966,0.2876138,0.50711364,0.3400666,0.59785277,0.67802703,0.48687342,0.43054256,0.39025763,1.0
1.748174,0.018533144,0.014501588,0.41823658,0.54600424,0.58085585,0.33779874,0.6398341,0.3708234,0.5103076,0.73843306,0.58055407,0.6744153,0.5654092,1.0
0.5334173,0.012811217,0.009014754,0.42199057,0.49589077,0.7525842,0.46854296,0.83724284,0.4148411,0.71439433,1.0,0.7109104,0.7653765,0.520821,0.9609467
0.6402812,0.009551371,0.0059124785,0.3365765,0.3716051,0.65946025,0.4678332,0.91953003,0.41458005,0.6101692,1.0,0.65368587,0.49765363,0.36467808,0.70981497
1.0751399,0.0073088133,0.0039211307,0.3299833,0.4728946,0.53744626,0.3673617,0.77938896,0.34572995,0.5609466,1.0,0.66912514,0.6084417,0.37251738,0.61240304
0.558913,0.005895969,0.0027256985,0.33554488,0.49385184,0.747331,0.43203074,0.77200514,0.36827606,0.5530857,1.0,0.8049444,0.9016268,0.41359386,0.45284915
0.7166018,0.005364256,0.00217123,0.3344016,0.5983778,0.89024645,0.49166924,0.7660563,0.3820659,0.49983984,0.9072507,0.827534,1.0,0.47118795,0.48142275
0.5855385,0.004823056,0.0017458947,0.31847632,0.57590735,0.8460015,0.52099556,0.99745005,0.48212516,0.53615963,0.8658644,0.8163532,1.0,0.41417503,0.4616212
1.0471148,0.0045186514,0.0014723307,0.35590005,0.77894866,0.9446815,0.5271671,1.0,0.4302547,0.48477834,0.8382402,0.7922016,0.8861969,0.42633972,0.37675565
0.6167883,0.0040671197,0.0012026588,0.3047955,0.6020828,0.90443575,0.5197074,1.0,0.37812862,0.36337885,0.62665176,0.66037947,0.6950377,0.3056156,0.21878712
1.0503175,0.004070896,0.0010876074,0.2729776,0.4491068,0.7999164,0.47165006,1.0,0.3993405,0.35036588,0.6706186,0.69080913,0.8294581,0.3338375,0.27403736
0.93475395,0.0041531133,0.0010308776,0.23251222,0.4083363,0.699093,0.380894,0.9403569,0.3465325,0.25524712,0.52167267,0.6884354,1.0,0.36414436,0.27928823
0.87805647,0.0045011253,0.0010646891,0.2999258,0.5124765,0.9584852,0.5492592,0.9620915,0.4314466,0.358329,0.701828,0.85724694,1.0,0.37500373,0.3459951
0.78840685,0.004234536,0.0009883309,0.29685664,0.49067473,0.77023804,0.39631617,0.49239025,0.3367432,0.3688639,0.7463428,0.8271167,1.0,0.37458476,0.29569152
0.5409496,0.004414662,0.0010206708,0.34332803,0.61574,0.6772416,0.38983056,0.59750944,0.36554,0.43462315,0.87334245,0.92992383,1.0,0.42158574,0.33340567
0.60579854,0.004941798,0.001157844,0.35228124,0.60302466,1.0,0.47671482,0.7783435,0.47569403,0.42976746,0.86050975,0.9030815,0.7063542,0.37923014,0.37125847
1.17658,0.004869685,0.0011987487,0.23985945,0.5283136,1.0,0.40027517,0.6730895,0.3481851,0.3573103,0.8950766,0.7152051,0.5882649,0.28016758,0.18538465
0.6874901,0.0046524294,0.001216015,0.22347684,0.49642426,1.0,0.37949678,0.4595527,0.2958708,0.26464614,0.7757321,0.65905446,0.6095382,0.24706069,0.16566215
0.32338676,0.0055050375,0.0015064515,0.23500073,0.53362435,1.0,0.35745934,0.30289146,0.25484723,0.28647333,0.8204095,0.6486572,0.5799129,0.2422932,0.1791251
0.96451735,0.007541801,0.0021952784,0.20779268,0.45015594,1.0,0.36916143,0.35216472,0.26702848,0.3773817,0.99990946,0.67946774,0.68812203,0.26550657,0.1606958
0.79661375,0.010146398,0.0031881547,0.24292536,0.5016629,0.8392908,0.33506256,0.3550537,0.20969245,0.36584508,1.0,0.65427595,0.6298683,0.26819226,0.25186908
0.3936507,0.014685911,0.004805116,0.24463075,0.5873736,0.96272147,0.35335428,0.42267537,0.2538164,0.3877763,1.0,0.65710616,0.5026799,0.2713239,0.26476023
0.24112974,0.021783926,0.0076160682,0.22116701,0.45416534,0.88517594,0.3408418,0.32831442,0.25484663,0.4183459,1.0,0.69597584,0.38165092,0.20275994,0.20930634
0.64552486,0.03149519,0.011886956,0.21715383,0.4937591,1.0,0.34782654,0.25430882,0.2480019,0.5292185,0.9822463,0.63780534,0.28914917,0.1953037,0.1935463
0.5934634,0.0417803,0.016917225,0.22411948,0.53378063,0.9412799,0.42431492,0.26256254,0.23226264,0.5698203,1.0,0.67738485,0.31885302,0.17557688,0.17402203
1.1173382,0.056681696,0.025798583,0.42663288,0.5485082,0.6578624,0.36022532,0.3137286,0.3170284,0.65575266,1.0,0.5797139,0.36149627,0.2609729,0.32113984
0.63375,0.04930329,0.022102619,0.32055536,0.6354463,0.97911173,0.38254222,0.33558324,0.38466182,0.7802963,1.0,0.5307523,0.4350811,0.24754371,0.22917424
0.5297046,0.047075346,0.021370772,0.3688722,0.6931815,0.8721169,0.3873693,0.40731958,0.41351363,0.7747511,1.0,0.5113433,0.43700603,0.26647732,0.2336207
1.0844047,0.041680627,0.018409006,0.40162367,0.66757125,1.0,0.44408357,0.39026248,0.3557084,0.6846377,0.8993495,0.41984645,0.4585136,0.30106848,0.24407546
0.42387262,0.03333086,0.013727713,0.49806443,0.70584464,1.0,0.4594007,0.47168872,0.34398887,0.6902629,0.8340783,0.38585553,0.48921022,0.32837537,0.29665723
1.0697571,0.02961798,0.011448895,0.58345675,0.75819004,1.0,0.41969848,0.4959664,0.36826766,0.75978416,0.7344101,0.42235446,0.8067817,0.41017175,0.34920645
0.81466234,0.022852756,0.0082229385,0.48930073,0.704527,0.85041153,0.3459277,0.39502728,0.3923463,1.0,0.62010694,0.3912077,0.7848878,0.31918246,0.2593986
0.38879642,0.018504418,0.0060572275,0.46252462,0.64807653,0.7885628,0.2949806,0.31444284,0.36642137,1.0,0.55548435,0.3204496,0.71983075,0.27432516,0.23010439
0.1849394,0.01503994,0.0044266554,0.4346404,0.5085303,0.7527461,0.32309026,0.30941138,0.40003085,1.0,0.57260484,0.37925813,0.69737566,0.2858499,0.25739315
0.70358086,0.014542004,0.00394904,0.5300308,0.5555346,0.9772875,0.43215278,0.50629354,0.4919771,1.0,0.69399875,0.4361966,0.64308214,0.3379079,0.47163343
0.95601773,0.012479488,0.0031331794,0.61000943,0.4711412,1.0,0.44920295,0.44204274,0.4101957,0.8865106,0.6609457,0.3587923,0.5534137,0.29543707,0.70245636
0.4891202,0.010224431,0.0023810754,0.42438838,0.50243247,1.0,0.5003242,0.54917735,0.3463054,0.8312126,0.81584483,0.3967595,0.6185768,0.37513655,0.6609331
0.48888353,0.009755365,0.002164343,0.38270754,0.480607,1.0,0.44630602,0.47597638,0.39619455,0.77621645,0.6721637,0.3764669,0.5891955,0.307883,0.6540221
0.32367,0.0083280075,0.001800679,0.33531657,0.40360028,1.0,0.48102984,0.47505632,0.41180605,0.8732191,0.66467375,0.3579181,0.65134394,0.34489653,0.5783118
0.41712552,0.007876837,0.0016174478,0.38752472,0.46765435,1.0,0.5190108,0.56546396,0.3910133,0.8485146,0.71662796,0.3646988,0.60735136,0.37801075,0.7470026
0.1484282,0.008261248,0.0016226417,0.62016433,0.5588186,1.0,0.52034724,0.60843503,0.4148809,0.8267522,0.609797,0.31431377,0.64237213,0.41301128,0.9199211
0.40111324,0.009418899,0.0017685904,0.6384248,0.5679137,1.0,0.49456632,0.53455365,0.31907576,0.5985357,0.51059705,0.33419,0.69051886,0.40540072,0.86186045
0.47003472,0.01081497,0.0019518908,0.5546922,0.56841445,1.0,0.50599647,0.5313028,0.24822527,0.3615162,0.40429774,0.2843065,0.6296438,0.3841201,0.7597324
0.71068436,0.012067424,0.0020792421,0.47870672,0.5717779,1.0,0.51038665,0.55810606,0.28111383,0.39014778,0.38417727,0.23256779,0.54099095,0.361773,0.7041959
0.30753297,0.012972756,0.002179633,0.40530238,0.46631998,1.0,0.57360595,0.6535015,0.30411112,0.34871638,0.32148433,0.21873653,0.4740489,0.35165414,0.69340533
0.91484445,0.014453526,0.0023408858,0.3950927,0.441801,1.0,0.5610761,0.7660672,0.31663907,0.2818582,0.27247548,0.262599,0.73038125,0.40135953,0.6938131
0.61107147,0.014287511,0.0022677095,0.39013338,0.4445251,1.0,0.56688493,0.7764244,0.3184673,0.31391045,0.29016733,0.29190674,0.85206676,0.43344846,0.75120276
0.47769088,0.014635911,0.0022930824,0.35011035,0.41558704,1.0,0.523195,0.5632963,0.27630377,0.35841924,0.2677371,0.2630569,0.7931169,0.40356758,0.46156445
0.6536589,0.014928434,0.0023107305,0.3308129,0.40872464,1.0,0.4877442,0.49512386,0.24629296,0.29319113,0.33366802,0.28174582,0.64359665,0.26537815,0.34250638
0.53549105,0.015258487,0.002390674,0.24756542,0.40965822,1.0,0.4395045,0.41688585,0.24061927,0.39745623,0.29138857,0.20590596,0.46729216,0.2200891,0.19204202
0.71750176,0.014634485,0.002305177,0.25317484,0.42118993,1.0,0.42033604,0.19641468,0.16741447,0.38688922,0.29793084,0.18132949,0.29702204,0.15604374,0.17585531
0.74134135,0.012693772,0.0019360114,0.24117069,0.4269786,1.0,0.39972702,0.15403907,0.1738322,0.36823183,0.22218736,0.19317406,0.51272887,0.22673993,0.20159493
0.47128126,0.011899089,0.0017392378,0.2915694,0.45805964,1.0,0.38191,0.1802619,0.20102882,0.49861258,0.27377814,0.23528841,0.6720643,0.2592073,0.26313725
0.3198517,0.012324647,0.0016956583,0.3512254,0.50417495,1.0,0.41464466,0.252268,0.21688168,0.54543483,0.28694898,0.26904753,0.711054,0.27952757,0.21966508
0.22592773,0.013295147,0.0017054186,0.3884692,0.5023818,1.0,0.40859312,0.24608733,0.21878129,0.51544815,0.2651952,0.24406528,0.7090758,0.28894192,0.23795615
0.2586028,0.015880706,0.0019187604,0.43792915,0.5335211,1.0,0.4318349,0.19006255,0.2547552,0.677564,0.2908601,0.22882894,0.6619887,0.39991176,0.2806039
0.23777944,0.018887622,0.0021825926,0.4948681,0.5893184,1.0,0.45778793,0.32893565,0.32307133,0.8221716,0.3672756,0.20618181,0.4172875,0.28349632,0.34988603
0.5554397,0.023840375,0.0026549336,0.51916003,0.54480153,1.0,0.47478303,0.42453966,0.3040212,0.69784725,0.30481413,0.24377772,0.701357,0.30234635,0.342698
0.2544508,0.028692441,0.003082673,0.44216403,0.562905,1.0,0.46220145,0.40669966,0.2630696,0.51899207,0.3212713,0.28075296,0.6210134,0.29623857,0.2943336
0.34182924,0.038195025,0.00395416,0.2992344,0.60872555,1.0,0.4112935,0.37801674,0.22291179,0.43019217,0.24741228,0.20380571,0.45956138,0.26136008,0.25034505
1.3979801,0.037791155,0.00396109,0.2721508,0.50035566,1.0,0.4842224,0.4777673,0.23386754,0.3648164,0.25343257,0.3653758,0.871759,0.3775798,0.22274405
0.6344607,0.02852589,0.0031141122,0.28893143,0.47604877,0.92972416,0.41285858,0.42970917,0.29578096,0.32827413,0.18609135,0.35692552,1.0,0.42343655,0.25669459
0.58683455,0.02171247,0.0023961258,0.24403752,0.36789283,0.8002261,0.44035402,0.5359534,0.24093814,0.16860764,0.13215074,0.33268392,1.0,0.36424625,0.2431854
0.5542638,0.017358422,0.0019258556,0.2130693,0.32133347,0.6949915,0.41438165,0.60393286,0.23089278,0.20943685,0.13612998,0.34797615,1.0,0.33670178,0.23922947
0.35351378,0.014624604,0.0016225262,0.19742185,0.31681192,0.67786694,0.45344865,0.7321392,0.24523294,0.21655607,0.20499013,0.3964082,1.0,0.34935814,0.23649532
0.706283,0.012113505,0.0013405296,0.18154357,0.3057508,0.8051447,0.5283075,0.83038795,0.255722,0.22924423,0.35178697,0.49781075,1.0,0.31350246,0.22929657
0.14725226,0.010735955,0.001184386,0.12676911,0.33737817,0.88699144,0.54666597,0.96842456,0.2893509,0.20595162,0.41940296,0.477854,1.0,0.31916246,0.19637558
0.21449415,0.011229659,0.0012413978,0.13415,0.3445346,0.7014543,0.5016743,1.0,0.29075745,0.18759948,0.39017412,0.46788242,0.99726635,0.3203655,0.16323206
1.2161953,0.013664437,0.0015450666,0.22649375,0.42869562,0.99105334,0.66427946,1.0,0.36980757,0.2541719,0.68663424,0.75762796,0.99897414,0.33095884,0.26378512
0.81688654,0.012354165,0.0014442282,0.14438976,0.3096554,1.0,0.44308433,0.3931588,0.22793135,0.29674017,0.6967374,0.48685092,0.55140567,0.26126903,0.19925624
0.3330093,0.011412764,0.0013685288,0.110360876,0.2911153,1.0,0.39126787,0.3106614,0.15527068,0.27230743,0.5768912,0.40679917,0.45424163,0.19032292,0.19869722
0.11885761,0.012257264,0.0015122482,0.1416777,0.32556742,1.0,0.38699567,0.3955931,0.1909685,0.29245886,0.5740494,0.42497104,0.5669751,0.23299031,0.25122255
0.43554258,0.015107334,0.0019256594,0.12885974,0.30682117,1.0,0.42372155,0.32924876,0.144801,0.2970578,0.6438129,0.4642099,0.4370904,0.17529985,0.2344013
0.33635005,0.019523583,0.002566652,0.11110612,0.31655306,1.0,0.38294157,0.216842,0.16598767,0.31155908,0.54766834,0.32267725,0.25307477,0.15203731,0.21213883
0.68703294,0.024769079,0.0033726753,0.09069473,0.35720772,1.0,0.33405924,0.1502924,0.1420726,0.40967682,0.4922701,0.22639222,0.1819962,0.119988315,0.1230895
0.93707675,0.03120485,0.004376818,0.14918609,0.39559475,1.0,0.38446265,0.20677823,0.17529434,0.5171803,0.6373078,0.31182337,0.2619862,0.15854403,0.16973075
0.7611317,0.03121709,0.0046402565,0.416616,0.56031704,0.8966565,0.4473302,0.44017622,0.39655823,1.0,0.93933725,0.50589913,0.52276963,0.32324633,0.36966577
0.1857037,0.027467841,0.0043256176,0.44024566,0.7183231,1.0,0.42548987,0.38839182,0.33955088,0.8646662,0.7946857,0.45047677,0.5633589,0.36502492,0.38633928
0.14464164,0.029199617,0.0048763016,0.4148443,0.76746494,1.0,0.4117761,0.3428275,0.2850728,0.6424105,0.6759651,0.44417393,0.5176612,0.2960912,0.31127703
0.7772224,0.032872573,0.0056829005,0.45659393,0.6803472,0.81414044,0.31402048,0.22499563,0.35493806,1.0,0.8503177,0.46851993,0.53307635,0.37352368,0.38294145
0.5587792,0.029885542,0.0052520004,0.4039813,0.60597616,0.7370932,0.33210883,0.26398748,0.38271883,1.0,0.55514246,0.36520547,0.5573983,0.36967933,0.4168603
0.69651747,0.027274987,0.0048072743,0.33139563,0.49985334,0.62437546,0.2542444,0.24659264,0.32906812,1.0,0.60258526,0.3287175,0.56111836,0.32040986,0.42175892
0.25028828,0.022857264,0.004023033,0.38637173,0.54418415,0.67707586,0.26937956,0.21105057,0.2975347,1.0,0.5227873,0.32453826,0.70311356,0.39067316,0.50689644
0.3786621,0.022386597,0.0039344076,0.41949424,0.44175816,0.4200583,0.18918185,0.18290564,0.31453204,1.0,0.5462698,0.33435592,0.7231558,0.39428276,0.6006121
0.21961126,0.023793451,0.0041572643,0.4004746,0.37820983,0.33722937,0.17639886,0.21315472,0.3168971,1.0,0.47177643,0.31142724,0.7321406,0.41088232,0.60723686
0.73514956,0.029678328,0.0051398873,0.46288577,0.45901048,0.48513865,0.21553199,0.21156603,0.32437676,1.0,0.5047874,0.3086549,0.72765136,0.40730876,0.7158082
0.55359596,0.034347422,0.005879846,0.5262764,0.68965334,0.6560607,0.25027946,0.22892214,0.31125405,1.0,0.44116676,0.27331796,0.74598324,0.44060996,0.73547024
0.35931018,0.04383235,0.0074300566,0.53357893,0.68424094,0.5793481,0.24828969,0.15589163,0.30001086,1.0,0.5668051,0.34572554,0.74700093,0.43430942,0.7076758
0.55479753,0.049912576,0.00834436,0.6503367,0.74820787,0.55293566,0.2703608,0.34805995,0.48103923,1.0,0.38728774,0.3974914,0.76797235,0.4309171,0.890792
0.5989096,0.045188844,0.0074885576,0.5531632,0.66676563,0.43430692,0.28710362,0.39628187,0.4355159,1.0,0.49474418,0.3243619,0.70406157,0.3926164,0.6977947
