0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.003213634,0.0016467925,0.9068194,0.5435106,0.41744268,0.44981515,0.68044686,1.0,0.7821049,0.61055934,0.63100135,0.62086874,0.5475093,0.63440377
0.83712983,0.0010671776,0.00083239144,0.7021685,0.24003424,0.110167354,0.1286396,0.3706672,1.0,0.45728758,0.4987678,0.24106055,0.26333123,0.16251926,0.17667235
2.0966022,0.00086561,0.00092081795,0.5482815,0.28010893,0.16300887,0.16831824,0.3925525,1.0,0.4989111,0.39916417,0.22244588,0.24211293,0.15011212,0.16660805
0.53769857,0.0006766648,0.0008503653,0.51956445,0.2014893,0.12686007,0.13904317,0.34543088,1.0,0.4168525,0.23028007,0.13705607,0.15677436,0.1113638,0.15095904
0.07795948,0.0010318701,0.0014477805,0.47461513,0.13949068,0.055633534,0.08268791,0.31409404,1.0,0.3595084,0.1963615,0.112333566,0.15550387,0.076143146,0.11207292
0.08290719,0.0023954571,0.003621791,0.43039033,0.12493614,0.04505444,0.074505866,0.30118328,1.0,0.36740768,0.17880905,0.10948285,0.15304253,0.0764219,0.09347046
0.10574649,0.008465078,0.013569941,0.39818826,0.114981435,0.046860933,0.06767687,0.29963428,1.0,0.34563437,0.15713206,0.08914827,0.13083635,0.06971863,0.0830391
0.11212401,0.059430636,0.0995592,0.37865523,0.12242553,0.048008792,0.060983866,0.27931023,1.0,0.49084184,0.17615423,0.101499654,0.12644064,0.06775046,0.08375974
80.7091,0.17765547,0.37075222,1.0,0.9557899,0.94351935,0.9095642,0.76157075,0.75884837,0.8354249,0.9063227,0.88916075,0.93255496,0.91240525,0.8847591
3.1198225,0.10939377,0.2232745,0.93265015,0.97749126,0.81919456,0.8063252,0.832904,0.86488056,0.9262099,1.0,0.9939848,0.8949012,0.7929148,0.8782523
0.63522637,0.008742278,0.017112797,0.6601048,0.7873505,1.0,0.94848055,0.8769893,0.86963576,0.6792037,0.67723525,0.78438264,0.9363792,0.6897975,0.5862092
0.86319965,0.0023170782,0.0050437176,0.34208938,0.33594936,0.57138366,0.4589733,0.40692177,0.48347998,0.32307193,0.31360987,0.41448766,1.0,0.53517175,0.317485
0.20814288,0.0010334278,0.0019782623,0.32964826,0.3105789,0.5539782,0.3507381,0.2633819,0.3910828,0.19871947,0.22936943,0.36786488,1.0,0.44112685,0.28316084
0.47683704,0.00069870555,0.0009975471,0.38756195,0.33504453,0.5912937,0.44476885,0.31611356,0.3699831,0.22971307,0.2726198,0.38885266,1.0,0.45243683,0.31084886
0.41407922,0.0007357629,0.0007902764,0.4018141,0.2898553,0.39991075,0.32369563,0.22358057,0.24523923,0.18393935,0.2546148,0.41613364,1.0,0.5149952,0.36011863
1.3458056,0.0010861291,0.00091014616,0.3547064,0.25357533,0.30656922,0.22686848,0.22581819,0.32083777,0.23285215,0.25437686,0.40485498,1.0,0.4864569,0.3531671
0.5074341,0.0014213048,0.001029679,0.28048298,0.22944313,0.28798985,0.14752844,0.15231434,0.28533557,0.1838073,0.21085085,0.34357703,1.0,0.44537604,0.272005
0.21972121,0.002581664,0.0016019233,0.27866933,0.21122015,0.28236523,0.13041984,0.17546771,0.30446604,0.17289285,0.1954115,0.31189469,1.0,0.39182553,0.21615998
