0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.025546852,0.014801696,0.35005257,0.30671266,0.52264756,0.3990982,0.3545263,0.3960196,0.547613,0.43738174,0.57896566,1.0,0.69849193,0.3885194
9.755053,0.029253643,0.030656768,0.2641687,0.27418897,0.6071437,0.7170993,0.4802974,0.4510117,0.5512936,0.48576066,0.48316252,0.96962845,1.0,0.34749103
3.8793736,0.008106647,0.0088856,0.30585837,0.29970294,0.3657379,0.74446106,1.0,0.47008607,0.35308868,0.4545244,0.509536,0.45574543,0.90225995,0.9477823
1.8317928,0.004971506,0.006300998,0.31496966,0.23984942,0.32345966,0.46179304,1.0,0.3993427,0.37966782,0.3099793,0.48734897,0.3430986,0.44786352,0.8788762
4.6982274,0.0076038036,0.011754788,0.39035437,0.27961737,0.39078817,0.43339217,1.0,0.50166374,0.51978916,0.40709898,0.56859696,0.34828478,0.38513938,0.7827129
4.88694,0.004476018,0.00805261,0.4304591,0.37089112,0.4475623,0.56634575,1.0,0.4972334,0.41017303,0.3632339,0.5666891,0.3443603,0.38090488,0.67424667
1.3758874,0.0042697145,0.007929118,0.63101876,0.5927907,0.7107589,0.7900785,0.8567619,0.7522085,0.61100495,0.58307004,1.0,0.6303265,0.63792,0.6469583
1.0025318,0.007865399,0.014140195,0.6256844,0.5045787,0.6007223,0.6409005,0.820586,0.6174883,0.49208856,0.5462094,1.0,0.5888702,0.51591086,0.63593626
5.1269054,0.029683981,0.058407158,0.62801737,0.6139775,0.79631716,0.79537195,0.7938695,0.6497884,0.6877837,0.7448745,1.0,0.6463285,0.54408306,0.8251863
25.687511,0.09658848,0.19783281,1.0,0.7013001,0.7032305,0.7595112,0.79357195,0.8120154,0.70456076,0.7242251,0.80044806,0.8718296,0.7810433,0.9675701
12.589665,0.053327404,0.098143995,0.7024844,0.6961884,0.65152204,0.8259749,0.80069107,0.6856276,0.5128945,0.5916968,0.7135118,0.83051217,1.0,0.7639226
1.7221026,0.009602036,0.011925253,0.6006974,0.4962599,0.5397794,0.68340653,0.5563131,0.5836018,0.50007385,0.67825204,0.53796214,0.809231,1.0,0.53966117
1.3015614,0.0039971108,0.004868042,0.85012907,0.68647313,1.0,0.9350144,0.9057549,0.98853225,0.83152014,0.7523926,0.7288423,0.9728369,0.72084546,0.71084225
0.9590157,0.0033849631,0.0035638593,0.65407854,0.95040375,1.0,0.6336403,0.6310483,0.7070786,0.59190863,0.6388988,0.56325424,0.7521918,0.497583,0.51269895
