0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.015277359,0.005391009,0.91848,0.86539185,0.8627837,0.8186881,0.7501386,0.90161824,0.9709811,1.0,0.96525156,0.961018,0.99549973,0.9801358
1.4243058,0.0051361746,0.002867261,0.5553833,0.65603006,0.5119464,0.51754194,0.60337853,0.72311634,1.0,0.8666206,0.67665696,0.69359106,0.65586376,0.63520664
0.4950695,0.0020112484,0.0011400933,0.5550951,0.75082314,0.6023101,0.5520207,0.6458794,0.8413479,1.0,0.83918035,0.6609717,0.70415574,0.6311108,0.5206353
0.39992508,0.001968974,0.0012014573,0.88707036,0.93526834,0.7871302,0.76920533,0.9365482,1.0,0.9453166,0.82482725,0.79408884,0.84991384,0.78730077,0.8006701
1.5234277,0.0027383526,0.0015733921,0.6724073,0.74440736,0.7992084,0.75228834,0.96178526,1.0,0.96986145,0.8474852,0.7338551,0.7540853,0.73686475,0.6817102
10.479869,0.0055755144,0.0030947158,0.88324636,1.0,0.7691408,0.5042144,0.5637364,0.5477103,0.5262281,0.46928108,0.40892294,0.38215777,0.47282293,0.7059351
1.6927326,0.0047930926,0.0030103284,0.9034909,1.0,0.6168915,0.3516424,0.39284825,0.44312802,0.49323767,0.44769388,0.37754738,0.38803312,0.380857,0.6382776
0.35143873,0.010518876,0.006675802,0.86474305,0.8628726,0.5579791,0.6212461,1.0,0.7545592,0.61500686,0.65636325,0.67841935,0.6584831,0.5860929,0.7324157
1.7526287,0.056174543,0.035049707,0.8930507,0.897829,0.6295402,0.729422,1.0,0.9196131,0.85334206,0.8225293,0.8092943,0.76094234,0.7399702,0.9109627
57.7105,0.20839868,0.122548595,0.7900826,0.8560981,0.7485155,0.9572243,1.0,0.70044994,0.5953637,0.5576362,0.7549214,0.8807889,0.8546819,0.77822
13.8690405,0.10800957,0.064797916,0.59575164,0.7456175,0.5518199,0.6782646,1.0,0.59192204,0.63401586,0.5102537,0.62543875,0.91216314,0.80488294,0.6803233
1.5048741,0.009095537,0.0059491945,0.6751065,0.9038644,0.4408484,0.41705877,0.5874212,0.57467735,0.92877364,0.5920889,0.7262978,1.0,0.7409465,0.73801804
0.26670998,0.004229241,0.0026118653,0.41572464,0.788144,0.41757202,0.36089844,0.52356774,0.6071041,1.0,0.65675944,0.6816063,0.88246566,0.4990314,0.38102052
1.1794758,0.004056165,0.0017513502,0.3741239,0.71276504,0.40269074,0.3462896,0.60631,0.6502009,1.0,0.66363597,0.65095574,0.8615439,0.48470435,0.35488054
0.5317292,0.0051662032,0.0017328479,0.34157526,0.551821,0.36829293,0.32389313,0.61026245,0.6684687,1.0,0.6907468,0.56901217,0.78864974,0.42278588,0.27337876
0.37393045,0.010270934,0.0027709543,0.3793778,0.60903746,0.4393276,0.40788338,0.73302907,0.7116533,1.0,0.8043909,0.6559203,0.8643206,0.5011245,0.36912215
6.6699944,0.032699432,0.0080801295,0.5733921,0.77059275,0.6845562,0.7966616,0.85705984,0.9006047,1.0,0.84872687,0.7105548,0.85392016,0.60558176,0.5200638
5.2889957,0.01742188,0.0040269033,0.8580307,1.0,0.75211024,0.5956135,0.58165413,0.45741877,0.53271097,0.56389964,0.57119966,0.7231833,0.607079,0.6771842
2.682799,0.009194341,0.0020085725,0.80474454,1.0,0.62054145,0.3034172,0.29104173,0.32282078,0.4013249,0.32389516,0.24608377,0.24951231,0.25035843,0.4765904
0.03529056,0.006348798,0.0014936789,0.9371081,1.0,0.7173874,0.62187356,0.7509574,0.5656436,0.47902274,0.5205165,0.6157907,0.7942509,0.73462254,0.88470745
0.74390435,0.012759097,0.003066834,0.7532601,0.94523513,0.62723833,0.6967148,1.0,0.652362,0.5095693,0.5580028,0.7052722,0.9068882,0.6680269,0.75436145
15.027744,0.043827366,0.010493331,0.45892823,0.43359837,0.6206686,0.36098948,0.2651472,0.4908345,0.93714386,0.58769184,0.47713298,1.0,0.7438571,0.6286011
12.955242,0.03264296,0.0074085016,0.28346547,0.31015766,0.5315876,0.20657986,0.1338483,0.3105346,1.0,0.3509943,0.29596817,0.7527706,0.52697647,0.6697207
1.24492,0.010211326,0.0021113185,0.32076827,0.32470775,0.66193,0.2283325,0.1531963,0.285824,0.7885235,0.34355783,0.29554132,0.7659752,0.5149182,1.0
6.686804,0.011897744,0.00263192,0.43597457,0.32660326,0.5539679,0.3145688,0.25923637,0.42958736,0.8286312,0.39936322,0.44599003,1.0,0.6261863,0.9190957
1.93176,0.0019217797,0.00054301956,0.2636556,0.37801862,0.6333573,0.33980885,0.23101257,0.52295697,1.0,0.4981704,0.2494223,0.47059238,0.32367417,0.36732325
0.75725883,0.0010962842,0.00043021384,0.6498425,0.7908642,0.92157847,0.5514541,0.58623004,0.73686934,1.0,0.6220892,0.42154482,0.7149734,0.5234403,0.62222105
0.16207635,0.0010906769,0.0005190546,0.5468093,0.6420423,0.7936628,0.5709947,0.6126078,0.6699897,1.0,0.4795352,0.46341524,0.77958053,0.57170254,0.7862766
0.19615641,0.002130879,0.001049588,0.59879756,0.7402398,0.9713358,0.616845,0.7855617,0.5915592,1.0,0.57596165,0.46070877,0.8418667,0.67194366,0.7702828
