0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.007402623,0.004236507,1.0,0.55085266,0.3916605,0.30193222,0.461092,0.67351794,0.58698887,0.7029732,0.5053158,0.4646722,0.50413215,0.6590113
2.2676666,0.0045561017,0.0077314326,1.0,0.5892473,0.38028452,0.32786658,0.512615,0.694593,0.54983765,0.7379428,0.49585292,0.4114433,0.40652055,0.5100089
1.0095255,0.0026584717,0.0041355523,0.8384973,0.5135169,0.29978883,0.25912535,0.50377244,1.0,0.6389033,0.54270756,0.4233631,0.35916346,0.34876466,0.37756184
1.9965242,0.0034562922,0.005173272,0.7990131,0.47838396,0.29292542,0.24901755,0.46577755,1.0,0.5947875,0.43730828,0.35429266,0.37221158,0.3161259,0.3592509
1.8469548,0.0068231258,0.009707036,0.83166504,0.5748476,0.37332368,0.30344,0.6401758,1.0,0.5673245,0.3890322,0.35464257,0.35510755,0.30171755,0.38194373
1.501232,0.022880495,0.030797211,0.7989966,0.685019,0.5096259,0.5355275,0.8240304,0.80229735,0.7316972,1.0,0.80401653,0.7056953,0.612801,0.54682606
30.240036,0.06578118,0.14172456,0.8415597,0.53856856,0.38880503,0.40758273,0.46592936,0.4957336,0.7689474,1.0,0.56352746,0.4459843,0.5495663,0.6165739
3.455227,0.039064888,0.0841655,1.0,0.5730181,0.43307382,0.463304,0.5192099,0.5245169,0.59782714,0.995278,0.6145154,0.4998013,0.40671808,0.5460986
4.224313,0.013552907,0.034451894,1.0,0.66979355,0.4697603,0.4305212,0.4325871,0.3785723,0.49567005,0.8883386,0.6096472,0.4869318,0.45645154,0.62052613
9.372955,0.01389506,0.04425201,0.5918704,0.62163997,0.54587877,0.5317001,0.52861565,0.5727955,0.9657861,1.0,0.6510963,0.5060907,0.5376757,0.6213497
4.4776063,0.0040796455,0.01245375,0.7479205,0.7329848,0.67951494,0.5773293,0.57958543,0.6696135,1.0,0.99846697,0.807808,0.76542294,0.7390632,0.8595139
1.7871718,0.002145609,0.0057967575,1.0,0.8506118,0.66592765,0.6590552,0.7671239,0.8343274,0.94325656,0.95620835,0.82946,0.7965163,0.70929337,0.8953438
2.0836244,0.0026437927,0.0062748655,0.97846425,1.0,0.90210813,0.70896333,0.6627379,0.7417162,0.97659075,0.8790857,0.66904,0.66126686,0.6116969,0.8465701
4.9239264,0.00546684,0.011373976,0.71385896,0.63821936,0.68833905,0.6059121,0.5359628,0.5769419,1.0,0.7529558,0.5359848,0.49174926,0.5850803,0.9480671
0.96143645,0.0064012418,0.011139627,0.7407275,0.7340441,0.7020994,0.611361,0.5663462,0.5740771,0.8949301,0.63728607,0.4694499,0.44029993,0.6270305,1.0
2.6826892,0.020497728,0.03002704,0.7261964,0.7741024,0.752027,0.6603314,0.5277432,0.58082277,1.0,0.5928014,0.44920182,0.46274754,0.48494574,0.7344737
20.042091,0.07249129,0.111045286,0.87601566,0.80026305,0.8378898,0.70053494,0.5294908,0.6095693,0.9103707,0.7430686,0.6804668,0.6646073,0.72552764,1.0
1.6712977,0.031075276,0.03790508,0.6604635,0.47960982,0.4524978,0.42855334,0.41551274,0.43244562,0.6238968,0.42023548,0.38418186,0.47735173,0.65946704,1.0
0.68687487,0.02375451,0.024903392,0.68030167,0.5358102,0.5059902,0.43516272,0.43023565,0.5371594,0.73564655,0.52027035,0.3987308,0.41152263,0.6973207,1.0
9.22651,0.061102886,0.05478504,0.837828,0.7867746,0.8399255,0.82174814,0.78654283,0.87902266,1.0,0.7285443,0.73876435,0.9484762,0.9529685,0.9669526
3.7248192,0.016250994,0.010349317,0.5746481,0.7659431,0.81013584,0.8049396,0.80133843,0.6377181,0.64261705,0.57058376,0.6255294,0.66494876,1.0,0.77399117
2.707044,0.008202693,0.0041357037,0.5601097,0.70428026,0.7618263,0.79585963,0.7795542,0.62484205,0.5412692,0.4807883,0.5320851,0.61410993,1.0,0.6929788
0.23367827,0.003256058,0.0018614868,0.6191252,0.7899775,0.873207,1.0,0.8538249,0.5994877,0.58302885,0.49093777,0.45430768,0.57316303,0.68063736,0.67733675
0.45366168,0.0028100256,0.0013763584,0.59321076,0.76847947,0.90483254,1.0,0.91715133,0.6336469,0.5635652,0.42377666,0.48790818,0.5496682,0.56309104,0.6714754
1.8738058,0.0046907146,0.001884874,0.46988243,0.66476667,0.89323443,1.0,0.9552245,0.67559946,0.5605075,0.4679446,0.49056676,0.5106734,0.44663888,0.52126974
16.574041,0.025924249,0.008620502,0.37059394,0.52234524,0.6783723,0.7058955,1.0,0.80901366,0.6156241,0.43816173,0.35304692,0.31898302,0.30352205,0.3243735
12.649642,0.031139992,0.011760472,0.43787345,0.71003324,0.75523823,0.81496364,1.0,0.7752909,0.55641556,0.52103966,0.39644414,0.47775587,0.46300048,0.418706
1.5476513,0.0084155435,0.0038628473,0.47709346,0.7234362,0.80062073,0.8822554,1.0,0.9126575,0.5355794,0.46884125,0.41283834,0.46692166,0.5851447,0.49682927
0.90769327,0.009917977,0.0044735195,0.54711545,0.9360059,0.89791965,0.9027043,0.82661283,1.0,0.6437243,0.5524513,0.44106358,0.50782686,0.78360665,0.5712516
15.197411,0.0319836,0.01739074,0.54350996,1.0,0.69845694,0.63856936,0.5827309,0.6372091,0.68167627,0.690774,0.51664513,0.44994497,0.56063545,0.46615583
2.237402,0.00634695,0.003153076,0.49912268,1.0,0.8464152,0.65471053,0.59618276,0.7491346,0.724006,0.5579893,0.49559447,0.5386072,0.5624561,0.45214894
2.6347947,0.0031347089,0.0017160982,0.53889096,0.9986069,0.88261884,0.6421691,0.6410738,0.8470864,1.0,0.93773115,0.5167378,0.47819826,0.60568035,0.513786
2.3671558,0.0033354277,0.001748527,0.50720334,0.9618017,0.75782424,0.68794817,0.6064835,0.6910076,0.87945426,1.0,0.4784616,0.44798025,0.47742793,0.41352707
1.1751344,0.005304287,0.002680809,0.4821713,1.0,0.7016441,0.61836886,0.60994565,0.88147753,0.944842,0.70604926,0.5010789,0.44190466,0.5015844,0.39266893
2.8959365,0.014068725,0.0064729885,0.5064641,1.0,0.7872512,0.75098413,0.7801052,0.99041015,0.7220884,0.5158923,0.3968849,0.4047852,0.5025897,0.47507504
5.305041,0.050491232,0.02008944,0.2797503,0.45403743,0.4359228,0.5750788,1.0,0.74234617,0.43069994,0.32580665,0.30878094,0.30043924,0.31894073,0.24404953
6.8204923,0.1618168,0.069485605,0.6308348,0.92320776,0.94623667,0.92865205,1.0,0.99427956,0.6961088,0.64610374,0.6061159,0.62227666,0.66986406,0.5609136
2.0552278,0.06769496,0.030314676,0.46777946,0.7202509,0.66929144,0.69343156,0.8963527,1.0,0.63168246,0.5110413,0.5473853,0.59973836,0.6293886,0.46420762
7.0315228,0.06220234,0.030639183,0.51015794,0.6267072,0.59190434,0.73684376,0.7955642,1.0,0.7609361,0.645181,0.5414523,0.48539785,0.75171274,0.46828285
4.6159554,0.04161376,0.02266223,0.49531588,0.599229,0.63993114,0.9787053,0.6666656,0.7406788,0.61385596,0.58802354,0.5767634,0.61685824,1.0,0.5777586
0.8936864,0.0075608306,0.0036956659,0.315882,0.45795476,0.41231743,0.5306439,0.41100085,0.5923091,0.5020013,0.41430432,0.35715613,0.4284042,1.0,0.40881038
1.2226087,0.004649098,0.0020557246,0.20609853,0.33282018,0.31038195,0.44547874,0.38871968,0.452883,0.3550531,0.2968021,0.24854934,0.3188478,1.0,0.36334184
4.6761103,0.0055078785,0.0023504577,0.21179698,0.29470786,0.32943967,0.5646778,0.42778015,0.39116278,0.40505618,0.32148656,0.30017236,0.36162794,1.0,0.4240239
2.1715288,0.006739207,0.00265264,0.24913664,0.33954576,0.43909898,0.71735597,0.4881905,0.493876,0.40949872,0.3158377,0.2770048,0.39439508,1.0,0.3688054
5.166997,0.021887876,0.008900418,0.59962726,1.0,0.64118314,0.53669083,0.61691743,0.8441044,0.8104805,0.5225854,0.35401845,0.3370337,0.5792102,0.47868675
13.25642,0.08316216,0.023781836,0.45907608,1.0,0.58005804,0.40631887,0.49990407,0.6945606,0.93454796,0.5631441,0.41392633,0.3828127,0.46271706,0.35599577
2.365303,0.03359999,0.009791823,0.44093183,0.9449664,0.5101146,0.39221764,0.40893725,0.6131587,1.0,0.47832122,0.3453064,0.29953066,0.340682,0.2985657
2.076786,0.035313454,0.0124506345,0.53452075,0.84778905,0.53331006,0.3581399,0.4602917,0.77334297,1.0,0.51402724,0.3209071,0.2885224,0.42143428,0.36324048
8.314035,0.06993733,0.022988534,0.86126333,1.0,0.77514035,0.6354905,0.58860004,0.8043308,0.74626243,0.6771134,0.6327201,0.6080152,0.6635075,0.57255924
3.39401,0.022966191,0.004736208,0.9242116,0.8891483,0.7450523,1.0,0.6467631,0.7105635,0.90369827,0.69595706,0.7783993,0.7395275,0.8730799,0.65978044
0.9310045,0.0061611263,0.0018766363,0.90057194,1.0,0.62449116,0.716014,0.5482127,0.58716655,0.8046716,0.72124606,0.93944067,0.7315115,0.8002554,0.63628525
1.0504706,0.004808356,0.0017103285,0.97574085,1.0,0.6084086,0.6484783,0.5400103,0.65751284,0.9179336,0.67790985,0.8796294,0.7235374,0.96850944,0.73236173
1.1132319,0.006667844,0.0024862625,0.948446,0.938932,0.6144617,0.5704288,0.43629956,0.5277795,0.5866224,0.6373767,1.0,0.88800454,0.86254936,0.66098535
2.0055609,0.016747775,0.0057046358,0.67534006,0.64994615,0.33530754,0.33260575,0.32461762,0.36336198,0.47224453,0.55969083,1.0,0.7441826,0.6418191,0.52851963
12.492016,0.10936044,0.029623307,0.675201,0.65231603,0.5986897,0.7316307,0.6372953,0.5443134,0.6523253,0.6761501,1.0,0.8164731,0.83189636,0.6190738
9.000359,0.13709588,0.04048509,0.6059524,0.58053553,0.524581,0.6898016,0.4873512,0.5035999,0.5682662,0.4775252,0.4915868,0.59208804,1.0,0.6012695
1.924153,0.044949178,0.013560752,0.58557343,0.5697362,0.5860836,0.53580976,0.43321675,0.47143337,0.5110343,0.4443303,0.460323,0.59755653,1.0,0.6612489
